symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,messageBoardId,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
0P00002ACE.L,LSE,2018-01-02 08:00:00,0,Baillie Gifford Emerging Markets Leading Companies Fund A Accumulation,1,,MUTUALFUND,Baillie Gifford Emerging Market,0P00002ACE.L,Europe/London,GMT,0P00002ACE.L,3e22c939-949d-39f8-8118-ff028a71ac54
0P00002BXS,PNK,2019-01-02 14:30:00,-18000000,BOCHK Asia Pacific Equity,1,,MUTUALFUND,BOCHK Asia Pacific Equity,0P00002BXS,America/New_York,EST,0P00002BXS,64973fee-e5b3-3103-a691-fc35f6b379f8
0P00003AP6,PNK,2019-01-02 14:30:00,-18000000,PGIM Core Short-Term Bond Fund,1,,MUTUALFUND,PGIM Core Short-Term Bond Fund,0P00003AP6,America/New_York,EST,0P00003AP6,f2bafc7e-8604-30ef-b599-48d256b8b72b
0P00003E5P,PNK,2019-01-02 14:30:00,-18000000,JNL/Mellon Capital International Index Fund Class A,1,,MUTUALFUND,JNL/Mellon International Index ,0P00003E5P,America/New_York,EST,0P00003E5P,c74bef82-4de3-31c6-b2c5-98f00874e7ca
0P00003EJ7,PNK,2019-01-02 14:30:00,-18000000,JNL/T. Rowe Price Value Fund Class I,1,,MUTUALFUND,JNL/T. Rowe Price Value Fund Cl,0P00003EJ7,America/New_York,EST,0P00003EJ7,1fd04b58-3654-3b4f-a3ea-17cd81ae3ff3
0P00005UA7.SW,EBS,2022-03-14 08:00:00,3600000,Pictet-EUR Government Bonds HI CHF,1,,MUTUALFUND,Pictet-EUR Government Bonds HI ,0P00005UA7.SW,Europe/Zurich,CET,0P00005UA7.SW,06d2e89c-b11f-34c5-91f6-10acfae1ede6
0P00005UQE.BO,BSE,2018-01-01 03:45:00,19800000,Nippon India Pharma Fund - Bonus,1,,MUTUALFUND,Nippon India Pharma Fund - Bon,0P00005UQE.BO,Asia/Kolkata,IST,0P00005UQE.BO,5601b3d0-e13e-3c63-b40a-a6e881b64c81
0P00005V37.BO,BSE,2018-01-01 03:45:00,19800000,BNP Paribas Flexi Debt Fund Weekly Dividend Reinvestment,1,,MUTUALFUND,Baroda BNP Paribas Dynamic Bond,0P00005V37.BO,Asia/Kolkata,IST,0P00005V37.BO,d2b78469-e8d9-3c2b-a185-e9a8b11bfce9
0P00005V5S.BO,BSE,2018-01-01 03:45:00,19800000,Aditya Birla Sun Life Equity Hybrid &apos;95 Fund Dividend Payout,1,,MUTUALFUND,Aditya Birla Sun Life Equity Hy,0P00005V5S.BO,Asia/Kolkata,IST,0P00005V5S.BO,542cfa6a-d997-360d-8631-a887554c7e6c
0P00005V7N.BO,BSE,2018-01-01 03:45:00,19800000,Canara Robeco Infrastructure Growth,1,,MUTUALFUND,Canara Robeco Infrastructure Gr,0P00005V7N.BO,Asia/Kolkata,IST,0P00005V7N.BO,c27da88a-72a2-3407-97aa-e762b8ca70cb
0P00005WDJ.BO,BSE,2018-01-01 03:45:00,19800000,Nippon India Banking Fund - Growth,1,,MUTUALFUND,Nippon India Banking & Financia,0P00005WDJ.BO,Asia/Kolkata,IST,0P00005WDJ.BO,18dae739-aea6-39bc-b26b-75502954845a
0P00006AEC.TW,TAI,2018-01-02 01:00:00,28800000,Fuh Hwa Small Capital Fund,1,,MUTUALFUND,Fuh Hwa Small Capital Fund,0P00006AEC.TW,Asia/Taipei,CST,0P00006AEC.TW,74d34ff4-4c45-3149-b93d-26e3873836a0
0P00006AGB.TW,TAI,2018-01-02 01:00:00,28800000,Yuanta Global ETFs Stable Fund of Funds,1,,MUTUALFUND,Yuanta Global ETFs Stable Fund ,0P00006AGB.TW,Asia/Taipei,CST,0P00006AGB.TW,1efddf34-56a8-37b6-a8d5-92c23d9de7ab
0P00006AGI.TW,TAI,2018-01-02 01:00:00,28800000,Fuh Hwa Olympic Global Fund,1,,MUTUALFUND,Fuh Hwa Olympic Global Fund,0P00006AGI.TW,Asia/Taipei,CST,0P00006AGI.TW,bd0d21fd-a751-39c7-aa7b-0d21e4f994a4
0P00006B7E.F,FRA,2022-03-14 07:00:00,3600000,Templeton Global Total Return Fund I(Mdis)EUR,1,,MUTUALFUND,Templeton Global Total Return F,0P00006B7E.F,Europe/Berlin,CET,0P00006B7E.F,e4d80f99-dd20-3f86-a55a-dae39023656d
0P00006BUH.L,LSE,2022-03-07 08:00:00,0,Goldman Sachs Global Equity Partners Portfolio Other Currency Inc GBP,1,,MUTUALFUND,Goldman Sachs Global Equity Par,0P00006BUH.L,Europe/London,GMT,0P00006BUH.L,0ec51754-8a91-3b29-bf20-48fe5c266db8
0P000070CP.TO,TOR,2018-01-02 14:30:00,-18000000,RBC O&apos;Shaughnessy U.S. Value Fund A,1,,MUTUALFUND,RBC O'Shaughnessy U.S. Value Fu,0P000070CP.TO,America/Toronto,EST,0P000070CP.TO,fd34a42e-4548-354f-9614-e62104adb7fc
0P000070LJ.TO,TOR,2018-01-02 14:30:00,-18000000,Chou Associates,1,,MUTUALFUND,Chou Associates,0P000070LJ.TO,America/Toronto,EST,0P000070LJ.TO,38a2accd-3fb5-326b-99bb-d68df484490b
0P000071FB.TO,TOR,2018-01-02 14:30:00,-18000000,CI Harbour GIF Class A,1,,MUTUALFUND,CI Harbour GIF Class A,0P000071FB.TO,America/Toronto,EST,0P000071FB.TO,16ace37f-4674-381d-839d-7c307614ae92
0P000071SR.TO,TOR,2018-01-02 14:30:00,-18000000,Franklin ClearBridge International Growth Fund A,1,,MUTUALFUND,Franklin ClearBridge Sustainabl,0P000071SR.TO,America/Toronto,EST,0P000071SR.TO,5c892d48-ff3b-3f9c-b69a-021a1901d93c
0P0000725D.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife Tax-Managed Growth GIF 1,1,,MUTUALFUND,Manulife Tax-Managed Growth GIF,0P0000725D.TO,America/Toronto,EST,0P0000725D.TO,d8493010-c644-3e3b-8fbc-b13da16eeb31
0P000072IX.TO,TOR,2018-01-02 14:30:00,-18000000,BMO Canadian Large Cap Equity Advisor,1,,MUTUALFUND,BMO Canadian Large Cap Equity A,0P000072IX.TO,America/Toronto,EST,0P000072IX.TO,14413a66-bd97-3294-b523-cb257f3c5512
0P0000764L.TO,TOR,2018-01-02 14:30:00,-18000000,SunWise Elite CI Cambridge Core Global Equity Corp Comb,1,,MUTUALFUND,SunWise Elite CI Core Global Eq,0P0000764L.TO,America/Toronto,EST,0P0000764L.TO,193fdbfe-a91c-313b-b067-ed2b72cbd862
0P00007W68.L,LSE,2018-01-02 08:00:00,0,Liontrust India Fund C Acc GBP,1,,MUTUALFUND,Liontrust India Fund C Acc GBP,0P00007W68.L,Europe/London,GMT,0P00007W68.L,463cf4a0-f5a1-3c8d-8481-d14bcd6f6600
0P00007Z8Z,PNK,2022-03-14 13:30:00,-18000000,AXA IM Fixed Income Investment Strategies - US Corporate Intermediate Bonds A USD Cap,1,,MUTUALFUND,AXA IM Fixed Income Investment ,0P00007Z8Z,America/New_York,EST,0P00007Z8Z,3a8c95f1-df77-33ef-8a3b-35523e8749e9
0P000083X0.TO,TOR,2018-01-02 14:30:00,-18000000,Desjardins Emerging Markets A,1,,MUTUALFUND,Desjardins Emerging Markets A,0P000083X0.TO,America/Toronto,EST,0P000083X0.TO,7d679815-9ba3-3c68-a893-3d6177af70b6
0P000084UR.F,FRA,2022-03-21 07:00:00,3600000,Fundo Especial de Investimento Aberto Caixagest Infraestruturas,1,,MUTUALFUND,Fundo de Investimento Alternati,0P000084UR.F,Europe/Berlin,CET,0P000084UR.F,22f53a1a-fb56-32af-b240-5215a84dd777
0P00008582.ST,STO,2022-03-14 08:00:00,3600000,SEB Asset Selection Fund C H-SEK,1,,MUTUALFUND,,0P00008582.ST,Europe/Stockholm,CET,0P00008582.ST,8b1c18d5-4b29-378f-8e61-3a3dfd41c681
0P0000859B.F,FRA,2018-01-01 07:00:00,3600000,Tressis Cartera Sost Crecimiento PP,1,,MUTUALFUND,Tressis Cartera Sost Crecimient,0P0000859B.F,Europe/Berlin,CET,0P0000859B.F,6e7edf20-11f0-34cb-9cf7-d58eb1eb5a40
0P00008AXS.F,FRA,2022-03-14 07:00:00,3600000,Templeton Global Bond Fund A(acc)EUR-H1,1,,MUTUALFUND,Templeton Global Bond Fund A(ac,0P00008AXS.F,Europe/Berlin,CET,0P00008AXS.F,efff4267-027d-3d3a-a4b1-c7b525a508b8
0P000096PN.F,FRA,2022-03-14 07:00:00,3600000,Franklin Natural Resources Fund N(acc)EUR,1,,MUTUALFUND,Franklin Natural Resources Fund,0P000096PN.F,Europe/Berlin,CET,0P000096PN.F,6baa9ef6-a141-311b-a031-979d2db2cf5e
0P00009AFR.F,FRA,2022-03-25 07:00:00,3600000,Strategic Commodity Fund R T,1,,MUTUALFUND,Strategic Commodity Fund R T,0P00009AFR.F,Europe/Berlin,CET,0P00009AFR.F,f274bde5-8040-3696-ba3e-f1f60123a789
0P00009QD7.BO,BSE,2018-01-01 03:45:00,19800000,SBI Magnum Low Duration Fund Institutional Growth,1,,MUTUALFUND,SBI Magnum Low Duration Fund In,0P00009QD7.BO,Asia/Kolkata,IST,0P00009QD7.BO,f8fa295b-e2fb-376d-89bc-a05a43031527
0P00009T8K.F,FRA,2018-01-02 07:00:00,3600000,Lupus Alpha Return R,1,,MUTUALFUND,Lupus Alpha Return R,0P00009T8K.F,Europe/Berlin,CET,0P00009T8K.F,43203995-d4f1-361b-b3a4-271874fbabb1
0P0000A97R.F,FRA,2022-03-14 07:00:00,3600000,DPAM L - Bonds Government Sustainable Hedged B,1,,MUTUALFUND,DPAM L - Bonds Government Susta,0P0000A97R.F,Europe/Berlin,CET,0P0000A97R.F,585cdb5d-f351-31a5-841f-516f02694e17
0P0000A9LR.F,FRA,2022-03-14 07:00:00,3600000,DWS Invest ESG Emerging Markets Top Dividend NC,1,,MUTUALFUND,DWS Invest ESG Emerging Markets,0P0000A9LR.F,Europe/Berlin,CET,0P0000A9LR.F,62b60bea-9cd5-3ee3-aac9-ccc660fc180e
0P0000CO5Z,PNK,2022-03-14 13:30:00,-18000000,Fidelity Funds - China Focus Fund Y-Acc-USD,1,,MUTUALFUND,Fidelity Funds - China Focus Fu,0P0000CO5Z,America/New_York,EST,0P0000CO5Z,c156d050-d05b-37b7-bce9-7b3cf734e1ce
0P0000F3JQ.F,FRA,2022-03-14 07:00:00,3600000,Candriam Equities L Europe Innovation Class C EUR Cap,1,,MUTUALFUND,Candriam Equities L Europe Inno,0P0000F3JQ.F,Europe/Berlin,CET,0P0000F3JQ.F,b193e917-bd77-3c23-b2b5-9a57468a9efa
0P0000F4TG.F,FRA,2022-03-14 07:00:00,3600000,WALSER Weltportfolio 45 R,1,,MUTUALFUND,Alpen Privatbank Vermögensfond,0P0000F4TG.F,Europe/Berlin,CET,0P0000F4TG.F,3f3b22c2-ed5c-3df4-bb54-300021871822
0P0000FWZM.TO,TOR,2018-01-01 14:30:00,-18000000,Fidelity Growth Class Port Series S5,1,,MUTUALFUND,Fidelity Growth Class Port Seri,0P0000FWZM.TO,America/Toronto,EST,0P0000FWZM.TO,d8a804a4-6c34-3967-80a5-6b792ea93b66
0P0000GAOA.F,FRA,2018-01-04 07:00:00,3600000,Agir avec la Fondation Abbé Pierre,1,,MUTUALFUND,Agir avec la Fondation Abbé Pi,0P0000GAOA.F,Europe/Berlin,CET,0P0000GAOA.F,f5951db2-86e3-3a0e-87ea-f0064a284095
0P0000GBFS.L,NGM,2018-01-02 14:30:00,-18000000,7IM AAP Moderately Cautious Fund D Acc,1,,MUTUALFUND,7IM AAP Moderately Cautious Fun,0P0000GBFS.L,America/New_York,EST,0P0000GBFS.L,88b94bd2-3041-3f39-8eb6-b28b5f583c8e
0P0000GD7L.TO,TOR,2018-01-02 14:30:00,-18000000,Invesco Intactive 2028 Portfolio P,1,,MUTUALFUND,Invesco Intactive 2028 Portfoli,0P0000GD7L.TO,America/Toronto,EST,0P0000GD7L.TO,6862c2d9-d054-368f-b138-fcd065569980
0P0000HLYB.F,FRA,2018-01-02 07:00:00,3600000,Albemarle Longevity Fund Class A,1,,MUTUALFUND,Albemarle Longevity Fund Class,0P0000HLYB.F,Europe/Berlin,CET,0P0000HLYB.F,e12f9d16-9bf5-3004-9b6b-3f05ec22ac0e
0P0000HN3M,PNK,2022-03-14 13:30:00,-18000000,Swisscanto (LU) Equity Fund Sustainable Emerging Markets DT,1,,MUTUALFUND,Swisscanto (LU) Equity Fund Sus,0P0000HN3M,America/New_York,EST,0P0000HN3M,2f4af7e4-d56f-36c5-902e-f6f27748add1
0P0000HQS7,PNK,2019-01-02 14:30:00,-18000000,GlobalAccess Global Corporate Bond Fund M Acc USD,1,,MUTUALFUND,GlobalAccess Global Corporate B,0P0000HQS7,America/New_York,EST,0P0000HQS7,b27859b4-253b-344e-a08b-70217e679848
0P0000I0NZ.SW,EBS,2022-03-14 08:00:00,3600000,CSIF (CH) I Equity Europe ex CH ZB,1,,MUTUALFUND,CSIF (CH) I Equity Europe ex CH,0P0000I0NZ.SW,Europe/Zurich,CET,0P0000I0NZ.SW,40a233cb-f331-397a-b558-1f99bf90ab92
0P0000I4TJ.F,FRA,2018-01-02 07:00:00,3600000,Man GLG RI European Equity Leaders Class I EUR,1,,MUTUALFUND,Man GLG RI European Equity Lead,0P0000I4TJ.F,Europe/Berlin,CET,0P0000I4TJ.F,6b08b4dd-d2be-3d51-8101-c0b0ad1a214c
0P0000IKRL.F,FRA,2022-03-14 07:00:00,3600000,Südwestbank Vermögensmandat Aktien,1,,MUTUALFUND,Südwestbank Vermögensmandat A,0P0000IKRL.F,Europe/Berlin,CET,0P0000IKRL.F,571d92ec-8eec-3a24-b4ab-8a1ec8feb12f
0P0000IPSX.F,FRA,2018-01-02 07:00:00,3600000,EdR SICAV - Europe Midcaps I EUR,1,,MUTUALFUND,EdR SICAV - Europe Midcaps I E,0P0000IPSX.F,Europe/Berlin,CET,0P0000IPSX.F,cdf0fb14-925e-38c1-a4a2-80e2b37b5765
0P0000IT75.F,FRA,2018-01-02 07:00:00,3600000,AAMM DE VALORES SICAV S.A,1,,MUTUALFUND,AAMM DE VALORES SICAV S.A,0P0000IT75.F,Europe/Berlin,CET,0P0000IT75.F,2b629568-52f8-3135-9133-88bf527bb423
0P0000IWKF.F,FRA,2018-01-02 07:00:00,3600000,Groupama Etat Euro CT M,1,,MUTUALFUND,Groupama Etat Euro CT M,0P0000IWKF.F,Europe/Berlin,CET,0P0000IWKF.F,b7e3f48c-c4a8-3410-9cfa-ae36358ab71d
0P0000J34K.SW,EBS,2022-03-14 08:00:00,3600000,Vontobel Fund - Value Bond I CHF,1,,MUTUALFUND,,0P0000J34K.SW,Europe/Zurich,CET,0P0000J34K.SW,f75423f7-55b6-3d57-a1cb-cc2f229bbec1
0P0000J371.F,FRA,2022-03-14 07:00:00,3600000,AXA World Funds - Framlington Sustainable Eurozone E Capitalisation EUR,1,,MUTUALFUND,AXA World Funds - Framlington S,0P0000J371.F,Europe/Berlin,CET,0P0000J371.F,b0333f4d-54b0-324c-af30-569a208f4c2f
0P0000J38E.SW,EBS,2022-03-14 08:00:00,3600000,Vontobel Fund - Swiss Franc Bond I CHF,1,,MUTUALFUND,Vontobel Fund - Sustainable Swi,0P0000J38E.SW,Europe/Zurich,CET,0P0000J38E.SW,df42fdbe-c769-3388-b641-a13eddb19b31
0P0000J4OU.F,FRA,2022-03-14 07:00:00,3600000,BlackRock Global Funds - European Fund A4 EUR,1,,MUTUALFUND,BlackRock Global Funds - Europe,0P0000J4OU.F,Europe/Berlin,CET,0P0000J4OU.F,c7f584f3-0ee2-318d-9580-811704474040
0P0000JNBW,PNK,2022-03-14 13:30:00,-18000000,Multi Manager Access - US Equities F USD UKdist,1,,MUTUALFUND,Multi Manager Access - US Equit,0P0000JNBW,America/New_York,EST,0P0000JNBW,3cf83661-5089-3387-9a6b-4118a08e0986
0P0000JNC9.F,FRA,2022-03-14 07:00:00,3600000,Variopartner SICAV - MIV Global Medtech Fund P2 EUR,1,,MUTUALFUND,Variopartner SICAV - MIV Global,0P0000JNC9.F,Europe/Berlin,CET,0P0000JNC9.F,76ba6864-b6b1-3861-b3b9-6d88678a1b1f
0P0000JQLN.SW,EBS,2022-03-15 08:00:00,3600000,IST Mixta Optima 25 III,1,,MUTUALFUND,IST Mixta Optima 25 III,0P0000JQLN.SW,Europe/Zurich,CET,0P0000JQLN.SW,70c5419e-414a-3c5b-8a9c-c0304e5091ee
0P0000JR4X.F,FRA,2022-03-14 07:00:00,3600000,Robeco Investment Grade Corporate Bonds BH €,1,,MUTUALFUND,Robeco Investment Grade Corpora,0P0000JR4X.F,Europe/Berlin,CET,0P0000JR4X.F,a23e5841-9cda-352a-ac25-b1716847c761
0P0000JT6L.F,FRA,2022-03-14 07:00:00,3600000,Vontobel Fund - Commodity H (hedged) EUR,1,,MUTUALFUND,Vontobel Fund - Commodity H (he,0P0000JT6L.F,Europe/Berlin,CET,0P0000JT6L.F,544b7cc0-fe36-3702-b254-5fa033b356e0
0P0000K7ME.F,FRA,2022-03-14 07:00:00,3600000,Danske Invest SICAV - Europe High Dividend I,1,,MUTUALFUND,Danske Invest SICAV - Europe Hi,0P0000K7ME.F,Europe/Berlin,CET,0P0000K7ME.F,d4fd0fbe-f60b-3122-83e8-c8140b6381b0
0P0000K9L7.F,HAM,2018-01-01 07:00:00,3600000,AXA Court Terme P,1,,MUTUALFUND,AXA Court Terme P,0P0000K9L7.F,Europe/Berlin,CET,0P0000K9L7.F,99d16950-a05d-3b9b-a460-34323cb27773
0P0000KNO2.L,STU,2018-01-02 07:00:00,3600000,Halifax Corporate Bond Fund D,1,,MUTUALFUND,Halifax Corporate Bond Fund D,0P0000KNO2.L,Europe/Berlin,CET,0P0000KNO2.L,6a43dfd9-a835-3941-822b-ec29b675e55a
0P0000KOCZ.TO,TOR,2018-01-02 14:30:00,-18000000,DynamicEdge Balanced Port Series I,1,,MUTUALFUND,DynamicEdge Balanced Port Serie,0P0000KOCZ.TO,America/Toronto,EST,0P0000KOCZ.TO,8fa7600d-020a-3526-82ee-a92addb80dab
0P0000KOE3.TO,TOR,2018-01-02 14:30:00,-18000000,Dynamic Global Discovery Series I,1,,MUTUALFUND,Dynamic Global Discovery Series,0P0000KOE3.TO,America/Toronto,EST,0P0000KOE3.TO,8d8c6bef-9c0b-3cb5-baaf-c2f84c9c31b0
0P0000KOEN.TO,TOR,2018-01-02 14:30:00,-18000000,DynamicEdge Equity Class Port Ser I,1,,MUTUALFUND,DynamicEdge Equity Class Port S,0P0000KOEN.TO,America/Toronto,EST,0P0000KOEN.TO,fc66e9c0-5cf4-3a20-9757-1af1a61315ac
0P0000KSOQ.F,FRA,2018-01-02 07:00:00,3600000,G Fund Crédit Euro ISR NC,1,,MUTUALFUND,G Fund Crédit Euro ISR NC,0P0000KSOQ.F,Europe/Berlin,CET,0P0000KSOQ.F,f5c575a5-6c5e-3038-a320-81a5f8b59e5d
0P0000KVL0,PNK,2022-03-14 13:30:00,-18000000,HSBC Global Investment Funds - Global Bond ZD,1,,MUTUALFUND,HSBC Global Investment Funds - ,0P0000KVL0,America/New_York,EST,0P0000KVL0,d3ed4681-13c2-3dca-9e41-5479fd11fd8e
0P0000KW0E.SW,EBS,2022-03-14 08:00:00,3600000,AMC PROFESSIONAL FUND - BCV CHF Foreign Bonds I,1,,MUTUALFUND,AMC PROFESSIONAL FUND - BCV CHF,0P0000KW0E.SW,Europe/Zurich,CET,0P0000KW0E.SW,0390a847-61b4-346a-953f-0e56f4bbd36a
0P0000KXI4.SW,EBS,2022-03-14 08:00:00,3600000,SYNCHRONY LPP FUNDS - Synchrony LPP 40 SRI I,1,,MUTUALFUND,SYNCHRONY LPP FUNDS - Synchrony,0P0000KXI4.SW,Europe/Zurich,CET,0P0000KXI4.SW,0ef67556-32bd-32f9-9b5a-9da851b2e55c
0P0000L1S6,PNK,2022-03-14 13:30:00,-18000000,BPH Obligacji Europy Wschodzacej (USD) Acc,1,,MUTUALFUND,BPH Obligacji Europy Wschodzace,0P0000L1S6,America/New_York,EST,0P0000L1S6,430e5948-8392-3103-8c5f-79eb50d3ae9e
0P0000LZ15.L,LSE,2018-01-02 08:00:00,0,MetLife Balanced Managed Portfolio International Life,1,,MUTUALFUND,MetLife Balanced Managed Portfo,0P0000LZ15.L,Europe/London,GMT,0P0000LZ15.L,d58ca86a-ff0c-344b-804a-d7eeb6bbd199
0P0000M4O0.L,LSE,2018-01-02 08:00:00,0,Invesco Global Emerging Markets Fund (UK) (No Trail) (Acc),1,,MUTUALFUND,Invesco Global Emerging Markets,0P0000M4O0.L,Europe/London,GMT,0P0000M4O0.L,9db6eaea-727e-3a74-8aa2-041cd5ed2e96
0P0000M54N.TO,TOR,2018-01-02 14:30:00,-18000000,LON U.S. Equity (LC) 100/100,1,,MUTUALFUND,LON U.S. Equity (LC) 100/100,0P0000M54N.TO,America/Toronto,EST,0P0000M54N.TO,48c571e4-a74f-31db-92e8-ac318a5c7ec8
0P0000M57S.TO,TOR,2018-01-02 14:30:00,-18000000,LON Precious Metals (M) 100/100,1,,MUTUALFUND,LON Precious Metals (M) 100/100,0P0000M57S.TO,America/Toronto,EST,0P0000M57S.TO,d8ef953c-bf00-3bf8-a87f-577b0edb9478
0P0000M688,PNK,2019-01-02 14:30:00,-18000000,Franklin Mutual Beacon Fund Class R,1,,MUTUALFUND,Franklin Mutual Beacon Fund Cla,0P0000M688,America/New_York,EST,0P0000M688,e2bab07d-0418-360b-853c-36a580d71f61
0P0000M6E5.SW,EBS,2022-03-14 08:00:00,3600000,PIGUET FUND - Actions Suisses A,1,,MUTUALFUND,PIGUET FUND - Actions Suisses A,0P0000M6E5.SW,Europe/Zurich,CET,0P0000M6E5.SW,1ca5b87e-c01d-3977-9519-39713a2d7076
0P0000M6H4.TO,TOR,2018-01-02 14:30:00,-18000000,CAN Fid Mod Income (PSG) 100/100,1,,MUTUALFUND,CAN Fid Mod In 100/100,0P0000M6H4.TO,America/Toronto,EST,0P0000M6H4.TO,30e2b4b4-7615-3885-9e17-42e45c3c6213
0P0000MPRH.L,LSE,2021-01-04 08:00:00,0,CF Heartwood Cautious Multi Asset H Acc,1,,MUTUALFUND,Handelsbanken Cautious Multi As,0P0000MPRH.L,Europe/London,GMT,0P0000MPRH.L,9f60d396-b2d2-311c-b36e-b1b4fba89104
0P0000MXS0.F,FRA,2022-03-14 07:00:00,3600000,AMC PROFESSIONAL FUND - BCV Systematic Premia Europe Equity C,1,,MUTUALFUND,AMC PROFESSIONAL FUND - BCV Sys,0P0000MXS0.F,Europe/Berlin,CET,0P0000MXS0.F,b8bae872-d77a-35cf-8727-b2fdad8cff60
0P0000N60M.F,FRA,2022-03-14 07:00:00,3600000,Amundi Funds - Volatility World A EUR Hgd (C),1,,MUTUALFUND,Amundi Funds - Volatility World,0P0000N60M.F,Europe/Berlin,CET,0P0000N60M.F,137dc82a-e059-3cc1-b2e0-177ab3805872
0P0000NCLY,PNK,2020-02-11 14:30:00,-18000000,BMG Gold BullionFund,1,,MUTUALFUND,BMG Gold BullionFund,0P0000NCLY,America/New_York,EST,0P0000NCLY,a9389ced-f51d-3d40-937d-b35195b0d66f
0P0000NCW7,PNK,2020-02-11 14:30:00,-18000000,Dynamic Global Dividend Class I,1,,MUTUALFUND,Dynamic Global Dividend Class I,0P0000NCW7,America/New_York,EST,0P0000NCW7,71246e03-58b1-3a68-933c-17dfb9a1e207
0P0000NFX5.TO,TOR,2018-01-02 14:30:00,-18000000,Franklin Quotential Diversified Income Portfolio I,1,,MUTUALFUND,Franklin Quotential Diversified,0P0000NFX5.TO,America/Toronto,EST,0P0000NFX5.TO,7255c7f2-3c1b-3906-8d83-c13d6915b196
0P0000NFZK.TO,TOR,2018-01-02 14:30:00,-18000000,United Real Estate Investment Corp Cl I,1,,MUTUALFUND,United Real Estate Investment C,0P0000NFZK.TO,America/Toronto,EST,0P0000NFZK.TO,cf422ff9-8097-3cdd-926f-381c150e5d9b
0P0000NFZZ.TO,TOR,2018-01-02 14:30:00,-18000000,Renaissance Real Return Bond O,1,,MUTUALFUND,Renaissance Real Return Bond O,0P0000NFZZ.TO,America/Toronto,EST,0P0000NFZZ.TO,9dc218f5-04ef-3aae-b1bb-49056ec46afb
0P0000NHM8.F,FRA,2018-01-02 07:00:00,3600000,Groupama FP Flexible Allocation N,1,,MUTUALFUND,Groupama FP Flexible Allocation,0P0000NHM8.F,Europe/Berlin,CET,0P0000NHM8.F,781a4dbe-d6bd-30f0-bfa4-04f1397a0f2e
0P0000NNEV.BO,BSE,2018-01-01 03:45:00,19800000,HDFC Standard Life - Defensive Managed Investment Life,1,,MUTUALFUND,HDFC Standard Life - Defensive ,0P0000NNEV.BO,Asia/Kolkata,IST,0P0000NNEV.BO,1c857d7b-4bbf-3b39-a81c-de3ae76d3f33
0P0000NQK7.BO,BSE,2018-01-01 03:45:00,19800000,Tata AIA Life - Whole Life Aggressive Growth Fund,1,,MUTUALFUND,Tata AIA Life - Whole Life Aggr,0P0000NQK7.BO,Asia/Kolkata,IST,0P0000NQK7.BO,4fb146a8-fbf9-38ae-8594-0ca5c5f92fa7
0P0000NRU2.TO,TOR,2018-01-02 14:30:00,-18000000,BMO Growth ETF Portfolio Class Advisor,1,,MUTUALFUND,BMO Growth ETF Portfolio Class ,0P0000NRU2.TO,America/Toronto,EST,0P0000NRU2.TO,9820aab6-0d4a-3441-ac4c-412299bd9c88
0P0000O4PP.L,LSE,2018-01-02 08:00:00,0,SVS Cornelian Progressive E Accumulation,1,,MUTUALFUND,SVS Cornelian Progressive E Acc,0P0000O4PP.L,Europe/London,GMT,0P0000O4PP.L,b46dfd8a-b2cd-3a57-9d82-b46f81df613c
0P0000O93M.TO,TOR,2018-01-02 14:30:00,-18000000,DFS GIF - Canadian Balanced - CI Signature 5,1,,MUTUALFUND,DFS GIF - Canadian Balanced - C,0P0000O93M.TO,America/Toronto,EST,0P0000O93M.TO,be41b1d7-b6b8-3de2-81bf-b62af6f48652
0P0000O9BZ.F,FRA,2022-03-14 07:00:00,3600000,Finlabo Investments Sicav - Dynamic US Equity I,1,,MUTUALFUND,Finlabo Investments Sicav - Dyn,0P0000O9BZ.F,Europe/Berlin,CET,0P0000O9BZ.F,65764f6e-d93b-35d9-bd87-e0f53fd3f2ff
0P0000OMVA,PNK,2022-03-14 13:30:00,-18000000,BBVA Durbana International Fund Multi-Asset Moderate USD A,1,,MUTUALFUND,BBVA Durbana International Fund,0P0000OMVA,America/New_York,EST,0P0000OMVA,328b48cd-1b1e-3228-956b-71c4a7f32560
0P0000OPZG.F,FRA,2022-03-14 07:00:00,3600000,Candriam Bonds Convertible Defensive Class C EUR Cap,1,,MUTUALFUND,Candriam Bonds Convertible Defe,0P0000OPZG.F,Europe/Berlin,CET,0P0000OPZG.F,488e1f4c-af05-31fd-81ec-3b9ff6cd99b1
0P0000OX0D.F,FRA,2022-03-14 07:00:00,3600000,CB-Accent Lux Swan Short-Term High Yield C,1,,MUTUALFUND,CB-Accent Lux Swan Short-Term H,0P0000OX0D.F,Europe/Berlin,CET,0P0000OX0D.F,d4d4da8a-7575-35f9-9f6c-c3a5761d8c70
0P0000P1BW.TW,TAI,2018-01-02 01:00:00,28800000,Franklin Templeton SinoAm Natural Res Eq,1,,MUTUALFUND,Franklin Templeton SinoAm Natur,0P0000P1BW.TW,Asia/Taipei,CST,0P0000P1BW.TW,16109f67-c872-303e-bbc3-269105cac30f
