symbol,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,gmtOffSetMilliseconds,maxAge
22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF
IM.F,YHD,MUTUALFUND,IM.F,IM.F,,,,America/New_York,EST,,-18000000,1
DBEU,PCX,2013-10-01 13:30:00,-18000000,Xtrackers MSCI Europe Hedged Equity ETF,1,ETF,Xtrackers MSCI Europe Hedged Eq,DBEU,America/New_York,EST,DBEU,6c3f7b52-a9b4-3c97-b9b5-b9d39a1af2c5
DC-PD.TO,TOR,2014-09-30 13:30:00,-18000000,Dundee Corporation,1,EQUITY,DUNDEE CORP PREF SERIES 3,DC-PD.TO,America/Toronto,EST,DC-PD.TO,bef75af2-441e-394d-bdd5-4dd0615277fb
DCG.AX,ASX,2005-04-21 00:00:00,39600000,Decmil Group Limited,1,EQUITY,DECMIL GRP FPO,DCG.AX,Australia/Sydney,AEDT,DCG.AX,1a7107a5-9973-3147-81b6-2157ebb9cfb1
DDFLX,NAS,2010-02-26 14:30:00,-18000000,Delaware Floating Rate Fund Institutional Class,1,MUTUALFUND,Delaware Floating Rate Fund - I,DDFLX,America/New_York,EST,DDFLX,a5bcefeb-7a5c-3a8f-a86a-37079061ef14
DDR.XA,CXA,,39600000,Dicker Data Limited,1,EQUITY,DICKERDATA FPO,DDR.XA,Australia/Sydney,AEDT,DDR.XA,bf60cbfc-2de6-3d76-a125-c1a597dc07ca
DE000A1CQ8G2.SG,STU,,3600000,,1,INDEX,SOLACT SMARTGR PERF,DE000A1CQ8G2.SG,Europe/Berlin,CET,DE000A1CQ8G2.SG,
DE000DB9U8N9.SG,STU,,3600000,,1,EQUITY,,DE000DB9U8N9.SG,Europe/Berlin,CET,DE000DB9U8N9.SG,
DE000LB2BJN1.SG,STU,,3600000,,1,EQUITY,,DE000LB2BJN1.SG,Europe/Berlin,CET,DE000LB2BJN1.SG,
DE000LB2BJT8.SG,STU,,3600000,,1,EQUITY,,DE000LB2BJT8.SG,Europe/Berlin,CET,DE000LB2BJT8.SG,
DE000LB2BME4.SG,STU,,3600000,,1,EQUITY,,DE000LB2BME4.SG,Europe/Berlin,CET,DE000LB2BME4.SG,
DE000SL0A9B2.SG,STU,,3600000,,1,INDEX,,DE000SL0A9B2.SG,Europe/Berlin,CET,DE000SL0A9B2.SG,
DE000SL0A9G1.SG,STU,,3600000,,1,INDEX,,DE000SL0A9G1.SG,Europe/Berlin,CET,DE000SL0A9G1.SG,
DE000SL0BBR4.SG,STU,,3600000,,1,INDEX,,DE000SL0BBR4.SG,Europe/Berlin,CET,DE000SL0BBR4.SG,
DE000SL0BHV3.SG,STU,,3600000,,1,INDEX,,DE000SL0BHV3.SG,Europe/Berlin,CET,DE000SL0BHV3.SG,
DE000SL0CAD4.SG,STU,,3600000,,1,INDEX,,DE000SL0CAD4.SG,Europe/Berlin,CET,DE000SL0CAD4.SG,
DE000SL0CEN5.SG,STU,,3600000,,1,INDEX,,DE000SL0CEN5.SG,Europe/Berlin,CET,DE000SL0CEN5.SG,
DE000SL0E727.SG,STU,,3600000,,1,INDEX,,DE000SL0E727.SG,Europe/Berlin,CET,DE000SL0E727.SG,
DE000SL0EM61.SG,STU,,3600000,,1,INDEX,,DE000SL0EM61.SG,Europe/Berlin,CET,DE000SL0EM61.SG,
DE000SL0F8D5.SG,STU,,3600000,,1,INDEX,,DE000SL0F8D5.SG,Europe/Berlin,CET,DE000SL0F8D5.SG,
DE000SL0FSC1.SG,STU,,3600000,,1,INDEX,,DE000SL0FSC1.SG,Europe/Berlin,CET,DE000SL0FSC1.SG,
DE000SL0HRU1.SG,STU,,3600000,,1,INDEX,,DE000SL0HRU1.SG,Europe/Berlin,CET,DE000SL0HRU1.SG,
DE000SLA0062.SG,STU,,3600000,,1,INDEX,GOODHARBTACTEMMARK,DE000SLA0062.SG,Europe/Berlin,CET,DE000SLA0062.SG,
DE000SLA0GB8.SG,STU,,3600000,,1,INDEX,GLOBAL AGRIB IN CHF,DE000SLA0GB8.SG,Europe/Berlin,CET,DE000SLA0GB8.SG,
DE000SLA1334.SG,STU,,3600000,,1,INDEX,SOLSPGEULCARNTR,DE000SLA1334.SG,Europe/Berlin,CET,DE000SLA1334.SG,
DE000SLA1698.SG,STU,,3600000,,1,INDEX,OTCQXDIVIDENDPRUSD,DE000SLA1698.SG,Europe/Berlin,CET,DE000SLA1698.SG,
DE000SLA21S2.SG,STU,,3600000,,1,INDEX,,DE000SLA21S2.SG,Europe/Berlin,CET,DE000SLA21S2.SG,
DE000SLA2MX6.SG,STU,,3600000,,1,INDEX,,DE000SLA2MX6.SG,Europe/Berlin,CET,DE000SLA2MX6.SG,
DE000SLA2R02.SG,STU,,3600000,,1,INDEX,,DE000SLA2R02.SG,Europe/Berlin,CET,DE000SLA2R02.SG,
DE000SLA3BH0.SG,STU,,3600000,,1,INDEX,,DE000SLA3BH0.SG,Europe/Berlin,CET,DE000SLA3BH0.SG,
DE000SLA3U14.SG,STU,,3600000,,1,INDEX,,DE000SLA3U14.SG,Europe/Berlin,CET,DE000SLA3U14.SG,
DE000SLA4122.SG,STU,,3600000,,1,INDEX,,DE000SLA4122.SG,Europe/Berlin,CET,DE000SLA4122.SG,
DE000SLA4NX0.SG,STU,,3600000,,1,INDEX,,DE000SLA4NX0.SG,Europe/Berlin,CET,DE000SLA4NX0.SG,
DE000SLA5AW6.SG,STU,,3600000,,1,INDEX,,DE000SLA5AW6.SG,Europe/Berlin,CET,DE000SLA5AW6.SG,
DE000SLA6HV1.SG,STU,,3600000,,1,INDEX,,DE000SLA6HV1.SG,Europe/Berlin,CET,DE000SLA6HV1.SG,
DE000SLA6JM6.SG,STU,,3600000,,1,INDEX,,DE000SLA6JM6.SG,Europe/Berlin,CET,DE000SLA6JM6.SG,
DE000SLA6TK9.SG,STU,,3600000,,1,INDEX,,DE000SLA6TK9.SG,Europe/Berlin,CET,DE000SLA6TK9.SG,
DE000SLA6VG3.SG,STU,,3600000,,1,INDEX,,DE000SLA6VG3.SG,Europe/Berlin,CET,DE000SLA6VG3.SG,
DE000SLA6YB8.SG,STU,,3600000,,1,INDEX,YORKMLPGPI PR USD,DE000SLA6YB8.SG,Europe/Berlin,CET,DE000SLA6YB8.SG,
DE000SLA72A3.SG,STU,,3600000,,1,INDEX,,DE000SLA72A3.SG,Europe/Berlin,CET,DE000SLA72A3.SG,
DE000SLA7L94.SG,STU,,3600000,,1,INDEX,,DE000SLA7L94.SG,Europe/Berlin,CET,DE000SLA7L94.SG,
DE000SLA7VX6.SG,STU,,3600000,,1,INDEX,,DE000SLA7VX6.SG,Europe/Berlin,CET,DE000SLA7VX6.SG,
DE000SLA8J97.SG,STU,,3600000,,1,INDEX,,DE000SLA8J97.SG,Europe/Berlin,CET,DE000SLA8J97.SG,
DE000SLA9JF4.SG,STU,,3600000,,1,INDEX,,DE000SLA9JF4.SG,Europe/Berlin,CET,DE000SLA9JF4.SG,
DE000SLA9ZY1.SG,STU,,3600000,,1,INDEX,,DE000SLA9ZY1.SG,Europe/Berlin,CET,DE000SLA9ZY1.SG,
DED7.BE,BER,,3600000,,1,ETF,DEKALUXTEAM AKT. ASIEN CF,DED7.BE,Europe/Berlin,CET,DED7.BE,
DFM.BO,BSE,2001-12-31 03:45:00,19800000,DFM Foods Limited,1,EQUITY,DFM FOODS LTD.,DFM.BO,Asia/Kolkata,IST,DFM.BO,9c9bc15e-cf65-3e8c-b981-b9d298b94c37
DFN-PA.TO,TOR,2008-06-26 13:30:00,-18000000,,1,EQUITY,DIVIDEND 15 SPLIT CORP.,DFN-PA.TO,America/Toronto,EST,DFN-PA.TO,5acebf0e-679c-366b-94f3-c524dd1ba3aa
DFOB.BE,BER,,3600000,,1,ETF,LIF-EO.GO.BD 25 EOD,DFOB.BE,Europe/Berlin,CET,DFOB.BE,
DG2.F,FRA,2018-07-23 06:00:00,3600000,Diversified Energy Company PLC,1,EQUITY,"DIVERS.ENERGY COMP LS-,01",DG2.F,Europe/Berlin,CET,DG2.F,867f1e34-122a-306d-a9ac-a3ead4fadd70
DHANCOT.BO,BSE,,19800000,,1,EQUITY,DHANLAXMI COTEX LTD.,DHANCOT.BO,Asia/Kolkata,IST,DHANCOT.BO,31897279-b9d1-3c3a-ac71-85b18cf34ed8
DIPXX,NAS,,-18000000,Dreyfus Government Cash Management Funds - Dreyfus Government Prime Cash Management,1,MONEYMARKET,Dreyfus Government Securities C,DIPXX,America/New_York,EST,DIPXX,a3aba6e2-f451-38a2-928c-0d5febad4d39
DKIJAP.CO,CPH,2022-03-14 08:00:00,3600000,Danske Invest Japan,1,EQUITY,"Danske Inv Japan, kl DKKd",DKIJAP.CO,Europe/Copenhagen,CET,DKIJAP.CO,129d419d-3159-33a8-9140-f3daf448d200
DLMCX,NAS,2008-07-31 13:30:00,-18000000,Delaware Mid Cap Value Fund,1,MUTUALFUND,Delaware Mid-Cap Value Fund Cla,DLMCX,America/New_York,EST,DLMCX,60d26398-fa2c-36ac-8899-e83884f0b231
DMYS-UN,NYQ,2021-10-01 13:30:00,-18000000,"dMY Technology Group, Inc. VI",1,EQUITY,"dMY Technology Group, Inc. VI",DMYS-UN,America/New_York,EST,DMYS-UN,fecdc37a-7bde-36c0-a6e1-96a19d99d927
DPFCX,NAS,2017-04-06 13:30:00,-18000000,Deer Park Total Return Credit Fund Class C,1,MUTUALFUND,Deer Park Total Return Credit F,DPFCX,America/New_York,EST,DPFCX,f450b478-3d01-38e1-b77d-df9829d04231
DPUAX,NAS,2008-05-30 13:30:00,-18000000,BNY Mellon U.S. Equity Fund Class A,1,MUTUALFUND,BNY Mellon U.S. Equity Fund Cla,DPUAX,America/New_York,EST,DPUAX,bd6fb0b3-fd65-319d-bc65-dc3492ffb00c
DQW1.F,FRA,2007-09-04 06:00:00,3600000,ams-OSRAM AG,1,EQUITY,AMS-OSRAM AG,DQW1.F,Europe/Berlin,CET,DQW1.F,808ff242-3c59-3354-b848-e731aab49980
DS2P.L,LSE,2009-06-18 07:00:00,0,L&G DAX Daily 2x Short UCITS ETF,1,ETF,LEGAL & GENERAL UCITS ETF PUBLI,DS2P.L,Europe/London,GMT,DS2P.L,dc8c7695-a9dd-3f2a-bd79-bc38bb66b2ae
DTE.MI,MIL,2006-07-24 07:00:00,3600000,Deutsche Telekom AG,1,EQUITY,DEUTSCHE TELEKOM,DTE.MI,Europe/Rome,CET,DTE.MI,fc3d2ee2-4c17-3cfd-b91e-8accbc4e24ae
DW6N.DU,DUS,,3600000,,1,ETF,DWS VERMOEGENSM.-BALANCE,DW6N.DU,Europe/Berlin,CET,DW6N.DU,
DWA3.HM,HAM,,3600000,,1,ETF,DWS INV.II-GL.EQ.HI.CO.NC,DWA3.HM,Europe/Berlin,CET,DWA3.HM,
DWSA.HM,HAM,,3600000,,1,ETF,DWS INV.-TOP ASIA LD,DWSA.HM,Europe/Berlin,CET,DWSA.HM,
DWWD.DU,DUS,,3600000,,1,ETF,DWS ESG BIOTECH LC,DWWD.DU,Europe/Berlin,CET,DWWD.DU,
DWWS.HA,HAN,,3600000,,1,ETF,BALOISE-INTERNATIONAL DWS,DWWS.HA,Europe/Berlin,CET,DWWS.HA,
DX2S.F,FRA,2010-01-12 07:00:00,3600000,Xtrackers S&P ASX 200 UCITS ETF,1,ETF,XTR.S+P ASX 200 1D,DX2S.F,Europe/Berlin,CET,DX2S.F,2b939231-f930-3fa1-a06a-bc24eebcc818
DXSG.SG,STU,,3600000,,1,MUTUALFUND,Xtrackers MSCI Europe Communica,DXSG.SG,Europe/Berlin,CET,DXSG.SG,
DY2.SG,STU,2007-12-31 07:00:00,3600000,,1,EQUITY,Dentsply Sirona Inc.,DY2.SG,Europe/Berlin,CET,DY2.SG,7ae94cbf-1a33-391a-8895-e5cf648e15a8
DYNDF,PNK,2020-09-11 13:30:00,-18000000,Dye & Durham Limited,1,EQUITY,DYE & DURHAM LTD,DYNDF,America/New_York,EST,DYNDF,483b1ca7-9130-3824-a068-8df6d548e172
DZ7C.BE,BER,2014-10-31 07:00:00,3600000,,1,ETF,BALOISE-RENTENFONDS DWS,DZ7C.BE,Europe/Berlin,CET,DZ7C.BE,19430014-db1c-3122-b86f-2ca301e2ed90
DZ7X.BE,BER,1970-12-31 07:00:00,3600000,,1,ETF,DWS EURO BOND FUND LD,DZ7X.BE,Europe/Berlin,CET,DZ7X.BE,6258de33-c465-3928-840d-bb0164068c77
E266.VI,VIE,,3600000,,1,EQUITY,EB OE Zert./ROTX,E266.VI,Europe/Amsterdam,CET,E266.VI,
E861.DU,DUS,,3600000,,1,EQUITY,EUROPEAN MET.HLDGS CDIS 1,E861.DU,Europe/Berlin,CET,E861.DU,
EAGLES.ST,STO,2016-04-06 07:00:00,3600000,,1,EQUITY,Eagle Filters Group Plc,EAGLES.ST,Europe/Stockholm,CET,EAGLES.ST,328775fd-3b97-303d-b7f6-f47a3b3f4d62
EBBETF0433.NS,NSI,,19800000,,1,EQUITY,EDELAMC - EBBETF0433,EBBETF0433.NS,Asia/Kolkata,IST,EBBETF0433.NS,12955c35-5c2b-35fc-b542-a6599eef4bc0
ECAVA.AS,AMS,,3600000,,1,INDEX,Euronext Crypto Index Avalanche,ECAVA.AS,Europe/Amsterdam,CET,ECAVA.AS,
EEMHX,NAS,2021-02-23 14:30:00,-18000000,MFS Emerging Markets Equity Research Fund R6,1,MUTUALFUND,,EEMHX,America/New_York,EST,EEMHX,3d9de17d-e988-3b06-a061-ca5e2acf1a19
EGM.V,VAN,1996-08-08 13:30:00,-18000000,EnGold Mines Ltd.,1,EQUITY,ENGOLD MINES LTD,EGM.V,America/Toronto,EST,EGM.V,57d502ce-7017-3dd6-bc4e-ab339b99d923
EGP=X,CCY,2001-05-31 23:00:00,0,,1,CURRENCY,USD/EGP,EGP=X,Europe/London,GMT,EGP=X,6f9b8ff7-1159-367a-af6d-fe2c0ffee27f
EGS69261C013.CA,CAI,,7200000,Grand Capital for Financial Investments,1,EQUITY,Grand Investment Capital,EGS69261C013.CA,Africa/Cairo,EET,EGS69261C013.CA,c46462e9-511a-3859-a4d7-865aa5873efa
EIGHTY.BO,BSE,,19800000,,1,EQUITY,Eighty Jewellers Limited,EIGHTY.BO,Asia/Kolkata,IST,EIGHTY.BO,
EJI.F,FRA,2003-04-30 06:00:00,3600000,"Ebara Jitsugyo Co.,Ltd.",1,EQUITY,EBARA JITSUGYO,EJI.F,Europe/Berlin,CET,EJI.F,f8f2a128-9464-3528-8a8f-db4ea6b4ab5e
ELF1.DE,GER,2014-04-11 07:00:00,3600000,Deka MDAX UCITS ETF,1,ETF,DEKA MDAX,ELF1.DE,Europe/Berlin,CET,ELF1.DE,28abce60-17b9-3644-8241-79a5a4c46723
EMLOC.MI,MIL,2018-09-07 07:00:00,3600000,UBS (Lux) Fund Solutions – J.P. Morgan EM Multi-Factor Enhanced Local Currency Bond UCITS ETF,1,ETF,UBS (LUX) FUND SOLUTIONS,EMLOC.MI,Europe/Rome,CET,EMLOC.MI,ba44f206-b849-3819-a716-7c12fcee6a08
EMNJ.DE,GER,2019-05-07 07:00:00,3600000,iShares MSCI Japan ESG Enhanced UCITS ETF,1,ETF,ISIV-MJEEUETF DLD,EMNJ.DE,Europe/Berlin,CET,EMNJ.DE,bfd56403-0c03-3c2d-b2ae-06d34e62762e
ENGIN.MX,MEX,2013-12-05 14:30:00,-21600000,ENGIE SA,1,EQUITY,ENGIE,ENGIN.MX,America/Mexico_City,CST,ENGIN.MX,5caeddeb-5676-336a-a89a-ef77317c01fc
ENMU.MI,MIL,2022-05-06 07:00:00,3600000,iShares MSCI EMU ESG Enhanced UCITS ETF,1,ETF,ISHARES MSCI EMU ESG ENHANCED U,ENMU.MI,Europe/Rome,CET,ENMU.MI,09e5450c-b05a-3f32-ab61-b03d68d9e7c3
EOD,NYQ,2007-03-28 13:30:00,-18000000,Wells Fargo Advantage Funds - Allspring Global Dividend Opportunity Fund,1,EQUITY,Wells Fargo Global Dividend Opp,EOD,America/New_York,EST,EOD,685daad4-1d97-3a59-83a6-edfe7b666c93
EP.BK,SET,2006-05-18 03:00:00,25200000,Eastern Power Group Public Company Limited,1,EQUITY,EASTERN POWER GROUP PUBLIC COMP,EP.BK,Asia/Bangkok,ICT,EP.BK,fc44772e-5913-3876-a8ef-0f419db99152
EQUITASBNK.NS,NSI,2020-11-02 03:45:00,19800000,Equitas Small Finance Bank Limited,1,EQUITY,Equitas Small Fin Bnk Ltd,EQUITASBNK.NS,Asia/Kolkata,IST,EQUITASBNK.NS,6c741c3e-cadb-3064-b75f-795c4ad3b172
ERDD.BE,BER,,3600000,,1,ETF,BGF-LATIN AMERICAN NAM.A2,ERDD.BE,Europe/Berlin,CET,ERDD.BE,
ESGEP.PA,PAR,,3600000,,1,INDEX,EN EZ ESG Leaders Select 40 EW,ESGEP.PA,Europe/Paris,CET,ESGEP.PA,
ESLA.VI,VIE,2019-04-25 06:55:00,3600000,The Estée Lauder Companies Inc.,1,EQUITY,ESTEE LAUDER COMPANIES-CL A,ESLA.VI,Europe/Amsterdam,CET,ESLA.VI,773e4673-87dd-33ae-84b5-352a7d00499e
ETLK.MU,MUN,,3600000,,1,ETF,L+G-AP.EX JN EQ DLA,ETLK.MU,Europe/Berlin,CET,ETLK.MU,
EUK.MI,MIL,2006-08-01 07:00:00,3600000,EuKedos S.p.A.,1,EQUITY,EUKEDOS,EUK.MI,Europe/Rome,CET,EUK.MI,828c528f-854e-3491-b28d-fa70db79fd3c
EUNI.DE,GER,2009-03-05 08:00:00,3600000,iShares MSCI EM Small Cap UCITS ETF USD (Dist),1,ETF,ISHSIII-MSCI EM SM.C.DL D,EUNI.DE,Europe/Berlin,CET,EUNI.DE,1af77cf3-ba26-3ddb-aca1-cf2f9d910ae2
EUNM.F,FRA,2009-10-20 06:00:00,3600000,iShares MSCI EM UCITS ETF USD (Acc),1,ETF,ISHSIII-MSCI EM USD(ACC),EUNM.F,Europe/Berlin,CET,EUNM.F,6d45a9f4-bc75-3fa8-a98c-833f4f8851d8
EURCOP=X,CCY,2002-03-31 23:00:00,0,,1,CURRENCY,EUR/COP,EURCOP=X,Europe/London,GMT,EURCOP=X,4b01b089-c7c3-343d-b084-8ba7a80c7b49
EURIDR=X,CCY,2003-12-01 00:00:00,0,,1,CURRENCY,EUR/IDR,EURIDR=X,Europe/London,GMT,EURIDR=X,349696b7-8136-3234-96ae-57da771456d5
EVD.DE,GER,2000-02-02 08:00:00,3600000,CTS Eventim AG & Co. KGaA,1,EQUITY,CTS EVENTIM KGAA,EVD.DE,Europe/Berlin,CET,EVD.DE,d832587e-7123-3764-9d65-8f96236bd8d3
EXCS.L,LSE,2021-11-22 08:00:00,0,iShares MSCI EM ex China UCITS ETF,1,ETF,ISHARES IV PLC IS MSCI EM EX-CH,EXCS.L,Europe/London,GMT,EXCS.L,50d8982b-5e2e-3f65-9e03-941b6e2d80c9
EXJ.SG,STU,2007-12-28 07:00:00,3600000,,1,EQUITY,Readcrest Capital AG,EXJ.SG,Europe/Berlin,CET,EXJ.SG,512111bc-769b-38f3-9222-26984f3a7f8b
F5X.BE,BER,,3600000,,1,EQUITY,FAIRFAX INDIA HLDGS,F5X.BE,Europe/Berlin,CET,F5X.BE,
F93.HM,HAM,2016-05-17 06:00:00,3600000,,1,EQUITY,HEXAGON ENERGY MATLS LTD.,F93.HM,Europe/Berlin,CET,F93.HM,99812896-0dce-3fec-bfaf-49ceed849f3a
FAED11.SA,SAO,2014-08-07 13:00:00,-10800000,Fundo de Investimento Imobiliário - FII Anhanguera Educacional,1,EQUITY,FII ANH EDUCCI,FAED11.SA,America/Sao_Paulo,BRT,FAED11.SA,817b5db7-faec-34f3-ae18-5e3ff0b22d3f
FALITX,NAS,,-18000000,,1,MUTUALFUND,,FALITX,America/New_York,EST,FALITX,
FAN.F,FRA,2011-05-16 06:00:00,3600000,Fabrinet,1,EQUITY,"FABRINET  DL-,01",FAN.F,Europe/Berlin,CET,FAN.F,a866297a-b06b-3a82-b940-1c6f91a81208
FAPTX,NAS,2014-02-24 14:30:00,-18000000,American Funds 2025 Target Date Retirement Fund Class F-1,1,MUTUALFUND,American Funds 2025 Target Reti,FAPTX,America/New_York,EST,FAPTX,d496b06d-766d-37a3-beb3-9ec4f2f2245d
FBT.MI,MIL,2020-05-20 07:00:00,3600000,First Trust NYSE Arca Biotechnology UCITS ETF,1,ETF,FIRST TRUST ARCA BIOTECHNOLOGY ,FBT.MI,Europe/Rome,CET,FBT.MI,5be5db4b-8ba3-3bb8-9a62-aa8b48e0316d
FBTMX,NAS,2020-04-16 13:30:00,-18000000,Fidelity Disruptive Automation Fund,1,MUTUALFUND,Fidelity Disruptive Automation ,FBTMX,America/New_York,EST,FBTMX,a3cba64e-6b8f-3a38-b225-b79cd2ebe285
FCOKX,NAS,2020-09-16 13:30:00,-18000000,Oklahoma College Savings Plan - Oklahomadream 529 Portfolio 2037 Fund,1,MUTUALFUND,OklahomaDream 529 Portfolio 203,FCOKX,America/New_York,EST,FCOKX,b6909a92-8b8e-3dce-bb54-301e29080efd
FCPCX,NAS,1997-10-31 14:30:00,-18000000,Fidelity Advisor International Capital Appreciation Fund Class C,1,MUTUALFUND,Fidelity Advisor Series VIII Fi,FCPCX,America/New_York,EST,FCPCX,ee7b27a8-90e2-3fe1-86d0-3023e7216f14
FDLO,PCX,2016-09-15 13:30:00,-18000000,Fidelity Low Volatility Factor ETF,1,ETF,Fidelity Low Volatility Factor ,FDLO,America/New_York,EST,FDLO,5b3e7c10-5421-3f8d-ada4-f71616e08e67
FEMSVQVC.FGI,FGI,,0,,1,INDEX,FTSE Emerging 2Mom/0.5Size/Val/,FEMSVQVC.FGI,Europe/London,GMT,FEMSVQVC.FGI,
FEQVVMZC.FGI,FGI,,0,,1,INDEX,FTSE Emerging 1.5Qual/1.5Vol/0.,FEQVVMZC.FGI,Europe/London,GMT,FEQVVMZC.FGI,
FGM8.MU,MUN,,3600000,DWS Invest Global Real Estate Securities,1,ETF,DWS I.-GL.R.EST.SECS LD,FGM8.MU,Europe/Berlin,CET,FGM8.MU,c686acf8-d891-3a36-9c30-c51acf098fc2
FGMF.HM,HAM,,3600000,,1,ETF,DWS I.-EURO-GOV BONDS LC,FGMF.HM,Europe/Berlin,CET,FGMF.HM,
FGMY.HA,HAN,,3600000,,1,ETF,DWS I.-ESG EO BDS SH. NC,FGMY.HA,Europe/Berlin,CET,FGMY.HA,
FGVV.MU,MUN,,3600000,,1,ETF,JH-J.H.CONT.EUROP.A1EO,FGVV.MU,Europe/Berlin,CET,FGVV.MU,
FH53.F,FRA,,3600000,,1,ETF,JPM-ASEAN EQ.F.JPMAE DAEO,FH53.F,Europe/Berlin,CET,FH53.F,
FHAHX,NAS,2018-08-31 13:30:00,-18000000,Fidelity Advisor Freedom Blend Income Fund Class Z,1,MUTUALFUND,Fidelity Advisor Freedom Blend ,FHAHX,America/New_York,EST,FHAHX,9c015c90-f666-3354-82a1-c760b213a132
FHIZ.Z,ZRH,,3600000,,1,INDEX,STX NA 600 ESG TAR.PR DL,FHIZ.Z,Europe/Zurich,CET,FHIZ.Z,
FHYD.V,VAN,2021-04-08 13:30:00,-18000000,First Hydrogen Corp.,1,EQUITY,FIRST HYDROGEN CORP,FHYD.V,America/Toronto,EST,FHYD.V,9ae8ff46-1ad5-3c59-ae1c-7e11f98add7a
FIBQX,NAS,2017-08-01 13:30:00,-18000000,Templeton International Bond Fund Class R6,1,MUTUALFUND,Templeton International Bond Fu,FIBQX,America/New_York,EST,FIBQX,31b7a663-381b-3215-9818-056ee1b2f5c9
FII.PA,PAR,2000-01-03 08:00:00,3600000,Lisi S.A.,1,EQUITY,LISI,FII.PA,Europe/Paris,CET,FII.PA,de227832-3ac4-383a-844b-59dea4233f5a
FIKHX,NAS,2018-10-04 13:30:00,-18000000,Fidelity Advisor Technology Fund Class Z,1,MUTUALFUND,Fidelity Advisor Technology Fun,FIKHX,America/New_York,EST,FIKHX,f0a3e226-e51c-3eca-8e9a-73af12405ec0
FJ2B.HM,HAM,,3600000,,1,ETF,FID.FDS-EUROP.GWTH  A GL.,FJ2B.HM,Europe/Berlin,CET,FJ2B.HM,
FJ2E.BE,BER,,3600000,,1,ETF,FAST - EUROPE FUND,FJ2E.BE,Europe/Berlin,CET,FJ2E.BE,
FJFE.HM,HAM,2016-01-05 07:00:00,3600000,,1,ETF,ZANTKE EO H.YIEL.AMI P(A),FJFE.HM,Europe/Berlin,CET,FJFE.HM,16f871d7-b308-3270-9dfa-238431491f45
FJFT.HA,HAN,2015-10-30 07:00:00,3600000,,1,ETF,AMP.DIVERS.PL.AKT.FD.P(A),FJFT.HA,Europe/Berlin,CET,FJFT.HA,d4bc9e7d-9dce-3364-a0c0-5eed37a54930
FJRL.DU,DUS,,3600000,,1,ETF,FID.FDS-ITALY A GL.,FJRL.DU,Europe/Berlin,CET,FJRL.DU,
FK8E.MU,MUN,2016-01-04 07:00:00,3600000,,1,ETF,LBBW REN.SH.TE.NACHH.R,FK8E.MU,Europe/Berlin,CET,FK8E.MU,809e042d-289e-302d-83f2-4973214a90e1
FKLWVX,NAS,,-18000000,,1,MUTUALFUND,,FKLWVX,America/New_York,EST,FKLWVX,
FOEXX,NAS,,-18000000,"First American Funds, Inc. - U.S. Treasury Money Market Fund",1,MONEYMARKET,First American U.S. Treasury Mo,FOEXX,America/New_York,EST,FOEXX,d1d6a44c-7501-3d57-a1f9-f220573c86d8
FP7N.SG,STU,,3600000,,1,MUTUALFUND,Deutsche Concept SICAV - Kaldem,FP7N.SG,Europe/Berlin,CET,FP7N.SG,
FP8G.HM,HAM,,3600000,,1,ETF,IQAM QUAL.EQ.PAC. RT,FP8G.HM,Europe/Berlin,CET,FP8G.HM,
FPABP.PA,PAR,,3600000,,1,INDEX,Euronext France PAB 50,FPABP.PA,Europe/Paris,CET,FPABP.PA,
FPE4.VI,VIE,2017-09-04 06:55:00,3600000,Fuchs Petrolub SE,1,EQUITY,FUCHS PETROLUB SE VZO,FPE4.VI,Europe/Amsterdam,CET,FPE4.VI,a9879dbb-df0a-3011-9513-9e47ed07ec3f
FPIF.DU,DUS,,3600000,,1,ETF,FID.FDS-GL TECHNOL.E GL.,FPIF.DU,Europe/Berlin,CET,FPIF.DU,
FPLTHX,NAS,,-18000000,,1,MUTUALFUND,,FPLTHX,America/New_York,EST,FPLTHX,
FPR.TO,TOR,2016-06-16 13:30:00,-18000000,CI Preferred Share ETF,1,ETF,CI PREFERRED SHARE ETF,FPR.TO,America/Toronto,EST,FPR.TO,c361f735-5e65-3d6c-9747-9df0156ff91a
FQI.MU,MUN,2013-04-19 06:00:00,3600000,,1,EQUITY,"DIGITAL REALTY TR. DL-,01",FQI.MU,Europe/Berlin,CET,FQI.MU,c69194bb-2745-3785-962d-a06052d1d09a
FR1351956.MU,MUN,,3600000,,1,EQUITY,,FR1351956.MU,Europe/Berlin,CET,FR1351956.MU,
FR14006UI.BE,BER,,3600000,,1,EQUITY,,FR14006UI.BE,Europe/Berlin,CET,FR14006UI.BE,
FR1400CRG.HA,HAN,,3600000,,1,EQUITY,,FR1400CRG.HA,Europe/Berlin,CET,FR1400CRG.HA,
